學年度,學期別,課號,永久課號,課程名稱,人數上限,上課時間,上課教室,學分,時數,開課教師,所屬系所名稱,選別,開課系所
101,1,5664,ITL5610,美國公司法,9999,4IJK,ES806,3,3,林建中,科技法律研究所,選修,管理學院碩士在職專班-科法組
101,1,5665,ITL5613,專利法與實務專題,9999,3IJK,ES806,3,3,劉尚志,科技法律研究所,選修,管理學院碩士在職專班-科法組
101,1,5666,ITL5618,生物科技與跨國規範,9999,2IJK,MB,3,3,倪貴榮,科技法律研究所,選修,管理學院碩士在職專班-科法組
101,1,5667,ITT5312,航空產業經營管理,9999,6YIJ,,3,3,汪進財,物流管理碩士班,選修,管理學院碩士在職專班-物流組
101,1,5668,ITT5317,整合型物流管理,9999,6EFG,,3,3,許鉅秉,物流管理碩士班,選修,管理學院碩士在職專班-物流組
101,1,5669,ITT5324,物流經營管理,9999,5IJK,,3,3,陳穆臻,物流管理碩士班,必修,管理學院碩士在職專班-物流組
101,1,5673,IOF5018,財務管理,9999,6BCD,M101,3,3,王克陸,財務金融碩博士班,必修,管理學院碩士在職專班-財金組
101,1,5675,IOF5023,財務報表分析,9999,6EFG,M101,3,3,王淑芬,財務金融碩博士班,選修,管理學院碩士在職專班-財金組
101,1,5676,IOF5043,財務研究方法,9999,6EFG,M102,3,3,謝文良,財務金融碩博士班,必修,管理學院碩士在職專班-財金組
101,1,5677,IOF5061,金融創新,9999,6BCD,M102,3,3,黃星華,資訊管理與財務金融系,必修,管理學院碩士在職專班-財金組
101,1,5678,IOF5086,投資管理與個案,9999,7BCD,M101,3,3,鍾惠民,財務金融碩博士班,選修,管理學院碩士在職專班-財金組
101,1,5679,IOF5105,證券發行市場實務,9999,7EFG,M101,3,3,郭家豪,財務金融碩博士班,選修,管理學院碩士在職專班-財金組
101,1,5680,IBM5003,管理個案分析,9999,4IJK,,3,3,楊千,經營管理研究所,選修,管理學院碩士在職專班-經管組
101,1,5681,IBM5004,財務管理,9999,1IJK,,3,3,周雨田,經營管理研究所,必修,管理學院碩士在職專班-經管組
101,1,5683,IBM6015,行銷管理,9999,6BCD,,3,3,唐瓔璋,經營管理研究所,必修,管理學院碩士在職專班-經管組
101,1,5684,IBM6032,人力資源管理,9999,5IJK,,3,3,陳海鳴,經營管理研究所,必修,管理學院碩士在職專班-經管組
101,1,5685,IBM6065,習慣領域與決策,9999,6EFG,,3,3,游伯龍,資訊管理研究所,選修,管理學院碩士在職專班-經管組
101,1,5686,IBM6093,管理資料分析,9999,2IJK,,3,3,丁承,經營管理研究所,必修,管理學院碩士在職專班-經管組
101,1,5687,MBA5204,資訊管理,45,2BCD,A310,3,3,黃興進,資訊管理研究所,必修,企業管理碩士學位學程
101,1,5688,MBA5215,組織行為,40,4BCD,M105,3,3,王耀德,管理科學系,必修,企業管理碩士學位學程
101,1,5689,MBA5224,全球化專題,9999,2EFG,M116,3,3,姜真秀,經營管理研究所,必修,企業管理碩士學位學程
101,1,5690,MBA5225,創業與興業家精神,9999,1EFG,M116,3,3,蕭嬋,管理科學系,必修,企業管理碩士學位學程
101,1,5692,MBA5230,財務會計,9999,3BCD,AB101,3,3,姜真秀,經營管理研究所,必修,企業管理碩士學位學程
101,1,5693,MBA5234,全球智慧財產權管理,9999,4EFG,M116,3,3,劉尚志,科技法律研究所,選修,企業管理碩士學位學程
101,1,5694,MBA5237,研究方法論,9999,1BCD,M116,3,3,姜真秀,經營管理研究所,必修,企業管理碩士學位學程
101,1,5695,MBA5239,商用統計,9999,2IJK,M116,3,3,彭南夫,統計學研究所,必修,企業管理碩士學位學程
101,1,5696,IOM5009,企業經營與倫理專題講座,9999,3IJK,,3,3,曾芳代,經營管理研究所,必修,管理學院專班(共同課程)
101,1,5697,IOM5009,企業經營與倫理專題講座,9999,3IJK,AB103,3,3,張新立,運輸與物流管理學系,必修,管理學院專班(共同課程)
101,1,5698,ITM5063,國際行銷,9999,4IJK,A722,3,3,林亭汝,科技管理研究所,選修,管理學院碩士在職專班-科管組
101,1,5699,IBT5300,專題演講,9999,2EF,BA106,1,2,曾慶平,生物科技學系,必修,生物科技學系
101,1,5700,IBT5308,論文研究,9999,2G,BA106,1,1,袁俊傑,生物科技學系,必修,生物科技學系
101,1,5701,IBT5406,博士班書報討論（A）,9999,2H,C109,1,1,林苕吟,生物科技學系,必修,生物科技學系
101,1,5702,IBT5515,細菌基因體特論,9999,1CD,BC205,2,2,彭慧玲,生物科技學系,選修,生物科技學系
101,1,5703,IBT5524,高等物理生化學實驗,9999,4IJK,C109,1,3,林苕吟,生物科技學系,必修,生物科技學系
101,1,5704,IBT5557,高等生物物理技術,9999,3BCD,BB106,3,3,張家靖,生物科技學系,選修,生物科技學系
101,1,5705,IBT5574,演化生物學,9999,1EFG,BC208,3,3,林勇欣,生物科技學系,選修,生物科技學系
101,1,5706,IBT5592,計算化學特論,9999,4BCD,BA301,3,3,尤禎祥,生物科技學系,選修,生物科技學系
101,1,5707,IBT5595,生物晶片技術,9999,5EF,BA106,2,2,袁俊傑,生物科技學系,選修,生物科技學系
101,1,5709,IBT5597,細胞骨架,9999,3CD,BC200,2,2,黃兆祺,生物科技學系,選修,生物科技學系
101,1,5710,IBT5603,高等細胞生物學,9999,4CD,BC201,2,2,袁俊傑,生物科技學系,必修,生物科技學系
101,1,5711,IBT5604,酵素及蛋白質純化實驗,9999,6EFG,,1,3,楊裕雄,生物科技學系,選修,生物科技學系
101,1,5712,IBT5607,高等生物化學及分子生物學,9999,2CD4CD,BA106,4,4,林苕吟,生物科技學系,必修,生物科技學系
101,1,5713,IBT5621,病毒學,9999,4EFG,BC208,3,3,楊昀良,生物科技學系,必修,生物科技學系
101,1,5714,IBT5700,英語生技會報,9999,2IJ,BC208,2,2,袁如馨,生物科技學系,必修,生物科技學系
101,1,5715,IBT5656,高通量生物技術資料分析-理論與應用,10,4BCD,BC205,3,3,洪瑞鴻,生物科技學系,選修,生物科技學系
101,1,5717,IBE5015,生化工程特論,9999,5EFG,BC200,3,3,張純銘,生物科技學系,必修,分子醫學與生物工程研究所
101,1,5718,IBE5016,基礎心臟電氣學,9999,3ABC,BC202,3,3,楊騰芳,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5719,IBE5018,分子與細胞毒理學,9999,1EFG,BB106,3,3,趙瑞益,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5721,IBE5024,環境生物科技,9999,3IJK,BC207,3,3,袁如馨,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5722,IBE5026,高等分子醫學,9999,3EF,BA106,2,2,黃兆祺,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5723,IBE5027,磁振造影及其對比劑,9999,1BCD,BC208,3,3,王雲銘,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5724,IBE5028,磁振造影學實驗,9999,4EFG,C202,1,3,王雲銘,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5726,IBE5030,進階心臟電氣學,9999,3EFG,BC202,3,3,楊騰芳,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5727,IBE5031,基礎醫學科學,9999,2BCD,BC205,3,3,楊騰芳,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5728,IBE5032,電腦在生醫之應用,9999,1FGH,BC205,3,3,曲在雯,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5729,IBE5042,人體生理學,9999,4EFG,BC201,3,3,曲在雯,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5731,IBE5049,高等免疫學,9999,5CD,BC207,2,2,鄒協成,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5732,IBT5542,腫瘤生物學,9999,4EFG,BC207,3,3,廖光文,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5733,IBE5050,臨床醫學概論,59,4CD,CS100,2,2,林志生,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5734,IBE5051,轉譯醫學-人類疾病動物模式,9999,3BCD,BC205,3,3,王志宏,生物科技學系,選修,分子醫學與生物工程研究所
101,1,5748,IBT5459,碩士班書報討論-生物資訊組,9999,1B,BA106,1,1,楊進木,生物科技學系,必修,生物資訊及系統生物研究所
101,1,5749,IBI5001,論文研究-生物資訊組,9999,1D,BA106,1,1,楊進木,生物科技學系,必修,生物資訊及系統生物研究所
101,1,5750,IBI5002,博士班書報討論（B）,9999,1C,BA106,1,1,楊進木,生物科技學系,必修,生物資訊及系統生物研究所
101,1,5751,IBI5102,生物資訊應用,9999,2BCD,BA301,3,3,黃鎮剛,生物科技學系,選修,生物資訊及系統生物研究所
101,1,5754,IBI5120,計算生物學-智慧型計算與應用,9999,3EFG,BC207,3,3,何信瑩,生物科技學系,選修,生物資訊及系統生物研究所
101,1,5755,IBI5124,結構生物特論,9999,6BCD,BA302,3,3,黃鎮剛,生物科技學系,選修,生物資訊及系統生物研究所
101,1,5756,IBI5126,生資生物學,9999,5BCD,BC208,3,3,陳文亮,生物科技學系,必修,生物資訊及系統生物研究所
101,1,5757,IBI5133,量子化學數學,9999,5EFG,BB106,3,3,尤禎祥,生物科技學系,選修,生物資訊及系統生物研究所
101,1,5758,IBI5146,機器學習在生物資訊學的應用,9999,2BCD,BC202,3,3,黃慧玲,生物科技學系,選修,生物資訊及系統生物研究所
101,1,5764,IBI5003,博士班書報討論（C）醫學士博士組,9999,2GH,BC207,1,2,林志生,生物科技學系,必修,生物資訊及系統生物研究所
101,1,5765,IBI5152,進階基因體學,9999,2YI,BC207,2,2,黃憲達,生物科技學系,選修,生物資訊及系統生物研究所
101,1,5766,ICT5209,獨立研究,9999,3IJK,F216,3,3,郭良文,傳播研究所,選修,傳播研究所
101,1,5768,ICT5300,傳播科技專題講座,9999,5BCD,F216,3,3,陳延昇,傳播研究所,必修,傳播研究所
101,1,5769,ICT5316,電腦中介傳播,9999,5BCD,HK206,3,3,李美華,傳播與科技學系,必修,傳播研究所
101,1,5770,ICT5337,數位新聞學,9999,3BCD,HK206,3,3,林照真,傳播與科技學系,選修,傳播研究所
101,1,5771,ICT5346,電子報理論與實習,9999,3BCD,F216,3,3,楊台恩,傳播研究所,選修,傳播研究所
101,1,5772,ICT5348,傳播研究方法:質化取向,9999,4BCD,F216,3,3,郭良文,傳播研究所,選修,傳播研究所
101,1,5773,ICT5349,傳播研究方法:量化取向,9999,2EFG,F216,3,3,李秀珠,傳播研究所,選修,傳播研究所
101,1,5774,ICT5349,傳播研究方法:量化取向,9999,1EFG,HK207,3,3,陶振超,傳播與科技學系,選修,傳播研究所
101,1,5775,ICT5352,傳播管理專題研究,9999,3IJK,F114,3,3,李秀珠,傳播研究所,選修,傳播研究所
101,1,5776,ICT5358,人機互動研究,25,4EFG,HK206,3,3,許峻誠,傳播與科技學系,選修,傳播研究所
101,1,5777,ICT5368,數位內容設計與製作專題,9999,5EFG,F109,3,3,林克明,傳播研究所,選修,傳播研究所
101,1,5778,ICT5587,娛樂媒介研究,9999,4EFG,F216,3,3,陳延昇,傳播研究所,選修,傳播研究所
101,1,5779,ICT5653,媒體政治經濟學,9999,2BCD,HK206,3,3,黃淑鈴,傳播與科技學系,選修,傳播研究所
101,1,5781,IAA5300,藝術與設計專題研討,9999,4BCD,HA316,1,3,林銘煌,應用藝術研究所,必修,應用藝術研究所
101,1,5782,IAA5303,設計個別研究,9999,6BCD,HA316,3,3,陳一平,應用藝術研究所,選修,應用藝術研究所
